,Grp_Inqs_0,Grp_Inqs_1,Grp_Inqs_2,Grp_Inqs_3,Grp_Inqs_4,Grp_Inqs_5,Grp_Inqs_6,Grp_Inqs_7,Grp_Inqs_8
33,-0.7739853129330293,-1.6673525249799839,-0.3789033728748273,2.885741924891455,-0.44567777592684954,0.5514472036047499,-0.25166699262276954,-0.6264444921213874,0.8234005144167177
34,4.81795674010298,5.222146963709786,13.168006651591678,3.439742680767006,-1.7220613451311255,0.5256114456302955,0.6301657079024193,5.3216589249970125,1.463237380559601
35,1.6362701168805254,2.2873757609070413,12.777430543276328,3.6490244396642475,-0.9020274383630488,2.941796153791078,0.18095228000853417,6.864211053170764,1.473900123455824
36,-3.3576584820242723,0.31996086208372243,-0.1372129025867906,-0.009206952870187834,-0.3081323965206044,0.08102349851846849,-0.473180373419615,0.15385236087123214,0.17420396423750156
37,4.441419809165659,-1.0957442865757316,-2.443936396494968,5.207543500509084,-2.697248000855047,-0.868285223004739,0.620464475695501,-0.2249731982651792,1.394268507461804
38,-0.07815269709972347,-1.8711506069004058,0.3858754398149702,-1.577896907399964,-0.5384743472196127,-0.7970726515538344,-0.13281224562409508,0.15038200750394531,0.3331700416173136
39,-3.0858855370380573,0.5408904077727799,-0.3326234238358814,0.28903254524715966,-0.2567360211554825,-0.07560201527106418,-0.49121456549271136,0.31240305224390325,-0.23554534255984388
40,-4.26233186465613,-0.38868385535545485,0.34213800755495805,0.2964159431666151,0.9196406107529309,-0.04302558449201643,3.1253068734224185,-0.12883092110788819,-0.3655229067334965
41,-4.26233186465613,-0.38868385535545485,0.34213800755495805,0.2964159431666151,0.9196406107529309,-0.04302558449201643,3.1253068734224185,-0.12883092110788819,-0.3655229067334965
42,-0.1629442766486915,0.9220683416046858,-1.3445059840811124,1.3200797595165026,0.8327863480029907,-0.22406070835714817,-0.3779059782886855,0.37231278204820184,0.1767604656739032
43,0.7024202356058497,-0.4920740042511005,-0.8015986563392867,0.7919359743986977,2.0672177524406683,-0.21618766518369703,-0.6608650174206229,0.11414485332149203,0.12532178243605474
44,-2.9237879078481175,0.9125562837642075,0.09890995868876434,0.2221165569858123,-0.4959991785867643,-0.14290791612255166,-0.5812761036973454,-0.2899986967468949,-0.39146142632331127
45,-4.26233186465613,-0.38868385535545485,0.34213800755495805,0.2964159431666151,0.9196406107529309,-0.04302558449201643,3.1253068734224185,-0.12883092110788819,-0.3655229067334965
46,-0.30368960951608054,2.002437870929954,-0.20342533169766894,-1.1839164404185183,-0.17289244079418342,5.295973695280533,-0.3144955063310461,-1.328965261185213,-0.040875301425458366
47,3.4409682130663937,-1.013782437950672,-0.528812953003922,-0.22338770890531387,3.8782230663850985,-0.008415310417967135,-0.8092262221649883,-0.2512878888298681,0.4568435578866312
48,-0.9697013228319945,1.9344100524261427,-0.9549307740018326,-1.9597465327171821,-0.7060542188419463,0.6204490683388079,0.31057384115545816,0.08083923136150808,1.9359199299881724
49,9.89220922615631,-6.905415560108559,0.07506358095816357,3.436263314117239,-1.667228201392581,3.7958480206014626,0.5433282365991225,-1.8466199013402056,-0.2461978184449869
